Source.Name,Date,Season,Location,Max wind (MPH),Max wind (town),Town,Average wind (mph),Wind direction,Air temperature (C),Air temperature (C) (town),Wind chill temperature (C),Snow depth (CM),Snow depth in drifts (CM),Snow level (m),Cloud base (m),Cloud base comment,Oberservor,Report
CLEAN 1998-1999.xlsx,02/01/1999,1998 - 1999,Helvellyn summit,56,,,45,SW,0.3,5.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,03/01/1999,1998 - 1999,Helvellyn summit,28,,,25,W,-0.4,6.1,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,04/01/1999,1998 - 1999,Helvellyn summit,64,,,47,W,0.2,6.9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,05/01/1999,1998 - 1999,Helvellyn summit,56,,,42,SW,2.5,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,06/01/1999,1998 - 1999,Helvellyn summit,33,,,18,W,1,8.3,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,07/01/1999,1998 - 1999,Helvellyn summit,17,,,12,SW,-0.2,8.2,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,08/01/1999,1998 - 1999,Helvellyn summit,16,,,10,Varying,-1.8,4.8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,09/01/1999,1998 - 1999,Helvellyn summit,,,,,,,,,,,,,Not recorded,,*No Readings taken
CLEAN 1998-1999.xlsx,10/01/1999,1998 - 1999,Helvellyn summit,0,,,0,,-0.1,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,11/01/1999,1998 - 1999,Helvellyn summit,8,,,6,SW,-3.6,-1.5,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,12/01/1999,1998 - 1999,Helvellyn summit,21,,,15,NW,-1.8,4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,13/01/1999,1998 - 1999,Helvellyn summit,31,,,27,SW,-0.3,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,14/01/1999,1998 - 1999,Helvellyn summit,39,,,23,SW,-0.3,5.8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,15/01/1999,1998 - 1999,Helvellyn summit,59,,,45,SW,3.9,10.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,16/01/1999,1998 - 1999,Helvellyn summit,56,,,35,SW,-3.2,4.4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,17/01/1999,1998 - 1999,Helvellyn summit,59,,,54,SW,-0.7,4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,18/01/1999,1998 - 1999,Helvellyn summit,,,,,,,5.7,,,,,,Not recorded,,* No readings taken
CLEAN 1998-1999.xlsx,19/01/1999,1998 - 1999,Helvellyn summit,48,,,37,SW,2.8,9.8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,20/01/1999,1998 - 1999,Helvellyn summit,31,,,25,W,1.5,8.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,21/01/1999,1998 - 1999,Helvellyn summit,19,,,11,W,-0.1,5.2,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,22/01/1999,1998 - 1999,Helvellyn summit,30,,,24,SW,-0.07,6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,23/01/1999,1998 - 1999,Helvellyn summit,51,,,39,SW,-0.01,6.4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,24/01/1999,1998 - 1999,Helvellyn summit,25,,,18,SW,-0.1,7.5,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,25/01/1999,1998 - 1999,Helvellyn summit,42,,,35,W,-1,5.5,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,26/01/1999,1998 - 1999,Helvellyn summit,11,,,5,N,-0.1,4.4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,27/01/1999,1998 - 1999,Helvellyn summit,25,,,16,NW,-0.4,6.3,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,28/01/1999,1998 - 1999,Helvellyn summit,20,,,11,NW,1.9,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,29/01/1999,1998 - 1999,Helvellyn summit,19,,,15,NW,1.4,6.3,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,30/01/1999,1998 - 1999,Helvellyn summit,11,,,5,NW,3.9,8.4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,31/01/1999,1998 - 1999,Helvellyn summit,13,,,11,W,3.4,8.8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,01/02/1999,1998 - 1999,Helvellyn summit,18,,,13,W,1.2,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,02/02/1999,1998 - 1999,Helvellyn summit,28,,,21,W,2.1,8.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,03/02/1999,1998 - 1999,Helvellyn summit,39,,,28,W,4,9.2,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,04/02/1999,1998 - 1999,Helvellyn summit,61,,,38,NW,-0.1,5.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,05/02/1999,1998 - 1999,Helvellyn summit,47,,,33,NW,-1.7,4.2,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,06/02/1999,1998 - 1999,Helvellyn summit,33,,,21,NW,-0.2,6.9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,07/02/1999,1998 - 1999,Helvellyn summit,,,,,,,,,,,,,Not recorded,,* Accident Graham Resterick
CLEAN 1998-1999.xlsx,08/02/1999,1998 - 1999,Helvellyn summit,23,,,18,NE,-5.6,1.5,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,09/02/1999,1998 - 1999,Helvellyn summit,16,,,8,NE,-5.7,1.1,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,10/02/1999,1998 - 1999,Helvellyn summit,14,,,5,NE,-3.6,2.2,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,11/02/1999,1998 - 1999,Helvellyn summit,12,,,6,NW,0.3,6.3,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,12/02/1999,1998 - 1999,Helvellyn summit,25,,,20,W,0.2,5.9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,13/02/1999,1998 - 1999,Helvellyn summit,29,,,24,W,0.2,5.4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,14/02/1999,1998 - 1999,Helvellyn summit,26,,,23,W,0.1,7.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,15/02/1999,1998 - 1999,Helvellyn summit,46,,,38,W,0.3,7.6,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,16/02/1999,1998 - 1999,Helvellyn summit,61,,,46,NW,-1.2,5.5,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,17/02/1999,1998 - 1999,Helvellyn summit,24,,,18,NW,1.4,6.4,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,18/02/1999,1998 - 1999,Helvellyn summit,30,,,25,W,2,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,19/02/1999,1998 - 1999,Helvellyn summit,40,,,38,NW,0,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,20/02/1999,1998 - 1999,Helvellyn summit,23,,,28,NW,-1,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,21/02/1999,1998 - 1999,Helvellyn summit,34,,,39,NW,-2,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,22/02/1999,1998 - 1999,Helvellyn summit,59,,,41,NW,-1,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,23/02/1999,1998 - 1999,Helvellyn summit,13,,,10,W,-1,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,24/02/1999,1998 - 1999,Helvellyn summit,0,,,0,None,2,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,25/02/1999,1998 - 1999,Helvellyn summit,28,,,24,SW,4,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,26/02/1999,1998 - 1999,Helvellyn summit,31,,,18,SW,2,11,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,27/02/1999,1998 - 1999,Helvellyn summit,38,,,32,SW,1,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,28/02/1999,1998 - 1999,Helvellyn summit,56,,,42,SW,2,11,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,01/03/1999,1998 - 1999,Helvellyn summit,13,,,11,SW,3,11,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,02/03/1999,1998 - 1999,Helvellyn summit,29,,,24,W,5,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,03/03/1999,1998 - 1999,Helvellyn summit,8,,,6,N,2,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,04/03/1999,1998 - 1999,Helvellyn summit,39,,,18,N,1,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,05/03/1999,1998 - 1999,Helvellyn summit,33,,,25,N,1,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,06/03/1999,1998 - 1999,Helvellyn summit,31,,,24,NE,1,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,07/03/1999,1998 - 1999,Helvellyn summit,39,,,31,NE,-2,9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,08/03/1999,1998 - 1999,Helvellyn summit,33,,,28,NE,1,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,09/03/1999,1998 - 1999,Helvellyn summit,35,,,28,NE,0,7,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,10/03/1999,1998 - 1999,Helvellyn summit,5,,,3,SW,3,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,11/03/1999,1998 - 1999,Helvellyn summit,31,,,27,SW,0,9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,12/03/1999,1998 - 1999,Helvellyn summit,29,,,24,SW,3,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,13/03/1999,1998 - 1999,Helvellyn summit,24,,,22,SW,3,9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,14/03/1999,1998 - 1999,Helvellyn summit,20,,,16,W,2,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,15/03/1999,1998 - 1999,Helvellyn summit,49,,,35,SW,4,13,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,16/03/1999,1998 - 1999,Helvellyn summit,25,,,18,SW,6,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,17/03/1999,1998 - 1999,Helvellyn summit,22,,,14,SW,13,16,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,18/03/1999,1998 - 1999,Helvellyn summit,31,,,24,NW,2,9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,19/03/1999,1998 - 1999,Helvellyn summit,19,,,14,N,3,11,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,20/03/1999,1998 - 1999,Helvellyn summit,39,,,24,NW,1,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,21/03/1999,1998 - 1999,Helvellyn summit,46,,,34,NE,1,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,22/03/1999,1998 - 1999,Helvellyn summit,39,,,35,W,0,9,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,23/03/1999,1998 - 1999,Helvellyn summit,31,,,27,W,5,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,24/03/1999,1998 - 1999,Helvellyn summit,29,,,24,W,3,13,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,25/03/1999,1998 - 1999,Helvellyn summit,6,,,4,NW,4,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,26/03/1999,1998 - 1999,Helvellyn summit,24,,,17,W,0,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,27/03/1999,1998 - 1999,Helvellyn summit,7,,,6,NW,4,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,28/03/1999,1998 - 1999,Helvellyn summit,46,,,41,W,3,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,29/03/1999,1998 - 1999,Helvellyn summit,30,,,27,SW,5,14,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,30/03/1999,1998 - 1999,Helvellyn summit,27,,,19,SW,5,13,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,31/03/1999,1998 - 1999,Helvellyn summit,27,,,17,W,5,13,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,01/04/1999,1998 - 1999,Helvellyn summit,27,,,14,SW,14,20,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,02/04/1999,1998 - 1999,Helvellyn summit,7,,,0,SE,8,16,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,03/04/1999,1998 - 1999,Helvellyn summit,3,,,0,SW,8,17,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,04/04/1999,1998 - 1999,Helvellyn summit,15,,,11,W,6,14,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,05/04/1999,1998 - 1999,Helvellyn summit,33,,,24,SW,7,16,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,06/04/1999,1998 - 1999,Helvellyn summit,38,,,30,SW,4,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,07/04/1999,1998 - 1999,Helvellyn summit,33,,,24,NW,5,16,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,08/04/1999,1998 - 1999,Helvellyn summit,14,,,11,NW,6,14,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,09/04/1999,1998 - 1999,Helvellyn summit,33,,,27,W,11,20,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,10/04/1999,1998 - 1999,Helvellyn summit,42,,,38,NW,6,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,11/04/1999,1998 - 1999,Helvellyn summit,32,,,28,NW,4,10,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,12/04/1999,1998 - 1999,Helvellyn summit,21,,,17,NW,3,14,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,13/04/1999,1998 - 1999,Helvellyn summit,41,,,37,NE,-1,8,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,14/04/1999,1998 - 1999,Helvellyn summit,8,,,5,NW,10,,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,15/04/1999,1998 - 1999,Helvellyn summit,22,,,20,NE,-2,5,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,16/04/1999,1998 - 1999,Helvellyn summit,6,,,4,E,4,12,,,,,,Not recorded,,
CLEAN 1998-1999.xlsx,17/04/1999,1998 - 1999,Helvellyn summit,0,,,0,None,6,14,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,06/12/1999,1999 - 2000,Helvellyn summit,50,,Glenridding,40,SW,6.9,11,,,,,,Not recorded,,*Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,07/12/1999,1999 - 2000,Helvellyn summit,40,,Glenridding,25,W,-0.3,6.1,,,,,,Not recorded,,*Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,08/12/1999,1999 - 2000,Blencathra summit,20,,Glenridding,15,SW,3,,,,,,,Not recorded,,*Estimated Wind Speed Readings  *Readings taken on Blencathra
CLEAN 1999-2000.xlsx,09/12/1999,1999 - 2000,Helvellyn summit,51,,Glenridding,42,NW,1,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,10/12/1999,1999 - 2000,Helvellyn summit,17,,Glenridding,10,W,1,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,11/12/1999,1999 - 2000,Helvellyn summit,21,,Glenridding,13,W,2,11,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,12/12/1999,1999 - 2000,Helvellyn summit,20,,Glenridding,15,E,-2,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,13/12/1999,1999 - 2000,Helvellyn summit,,,Glenridding,9,W,-1.8,,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,14/12/1999,1999 - 2000,Helvellyn summit,50,,Glenridding,20,,-2.5,0.9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,15/12/1999,1999 - 2000,Helvellyn summit,26,,Glenridding,12,E,-4,0.7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,16/12/1999,1999 - 2000,Helvellyn summit,75,,Glenridding,64,W,0.6,7.2,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,17/12/1999,1999 - 2000,Helvellyn summit,35,,Glenridding,15,N,0,5.7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,18/12/1999,1999 - 2000,Helvellyn summit,23,,Glenridding,18,NW,-2.7,2.7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,19/12/1999,1999 - 2000,Helvellyn summit,15,,Glenridding,8,W,-6,0,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,20/12/1999,1999 - 2000,Helvellyn summit,10,,Glenridding,8,NE,-4,3,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,21/12/1999,1999 - 2000,Helvellyn summit,29,,Glenridding,22,SW,0.5,5.8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,22/12/1999,1999 - 2000,Helvellyn summit,59,,Glenridding,51,SW,2,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,23/12/1999,1999 - 2000,Helvellyn summit,65,,Glenridding,48,SW,2,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,24/12/1999,1999 - 2000,Helvellyn summit,39,,Glenridding,28,SW,2,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,25/12/1999,1999 - 2000,Helvellyn summit,87,,Glenridding,63,W,-2,4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,26/12/1999,1999 - 2000,Helvellyn summit,27,,Glenridding,22,W,-1,4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,27/12/1999,1999 - 2000,Helvellyn summit,,,Glenridding,5,W,-2,2,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,28/12/1999,1999 - 2000,Helvellyn summit,27,,Glenridding,10,NW,-1.8,2,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,29/12/1999,1999 - 2000,Helvellyn summit,21,,Glenridding,5,N,-1.4,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,30/12/1999,1999 - 2000,Helvellyn summit,23,,Glenridding,15,W,0.8,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,31/12/1999,1999 - 2000,Helvellyn summit,73,,Glenridding,60,SW,8,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,01/01/2000,1999 - 2000,Helvellyn summit,,,Glenridding,20,W,0,8,,,,,,Not recorded,,* Estimated readings
CLEAN 1999-2000.xlsx,02/01/2000,1999 - 2000,Helvellyn summit,30,,Glenridding,20,W,3.8,9,,,,,,Not recorded,,* Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,03/01/2000,1999 - 2000,Helvellyn summit,38,,Glenridding,22,W,0.5,7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,04/01/2000,1999 - 2000,Helvellyn summit,63,,Glenridding,49,W,-2,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,05/01/2000,1999 - 2000,Helvellyn summit,74,,Glenridding,63,SW,3,8.9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,06/01/2000,1999 - 2000,Helvellyn summit,34,,Glenridding,22,W,0,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,07/01/2000,1999 - 2000,Helvellyn summit,70,,Glenridding,60,SW,3,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,08/01/2000,1999 - 2000,,,,,,,,,,,,,,Not recorded,,*No readings involved in Rescue
CLEAN 1999-2000.xlsx,09/01/2000,1999 - 2000,Helvellyn summit,15,,Glenridding,10,W,-2,4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,10/01/2000,1999 - 2000,Helvellyn summit,72,,Glenridding,60,WSW,1.7,9,,,,,,Not recorded,,* Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,11/01/2000,1999 - 2000,Helvellyn summit,75,,Glenridding,55,W,4.7,10,,,,,,Not recorded,,* Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,12/01/2000,1999 - 2000,Helvellyn summit,30,,Glenridding,20,W,0.8,9,,,,,,Not recorded,,* Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,13/01/2000,1999 - 2000,Helvellyn summit,5,,Glenridding,1,N,-1,7,,,,,,Not recorded,,* Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,14/01/2000,1999 - 2000,Helvellyn summit,50,,Glenridding,15,,-2.2,6,,,,,,Not recorded,,* Estimated Wind Speed Readings
CLEAN 1999-2000.xlsx,15/01/2000,1999 - 2000,Helvellyn summit,0,,Glenridding,0,,-1,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,16/01/2000,1999 - 2000,Helvellyn summit,0,,Glenridding,0,,2,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,17/01/2000,1999 - 2000,Helvellyn summit,10,,Glenridding,5,N,11,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,18/01/2000,1999 - 2000,Helvellyn summit,12,,Glenridding,9,NE,7,4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,19/01/2000,1999 - 2000,Helvellyn summit,5,,Glenridding,2,NW,4,7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,20/01/2000,1999 - 2000,Helvellyn summit,10,,Glenridding,5,,-1,5.9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,21/01/2000,1999 - 2000,,,,,,,,,,,,,,Not recorded,,* No Readings FTA on Course
CLEAN 1999-2000.xlsx,22/01/2000,1999 - 2000,Helvellyn summit,49,,Glenridding,21,NE,-2,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,23/01/2000,1999 - 2000,Helvellyn summit,20,,Glenridding,12,NE,-2,3.5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,24/01/2000,1999 - 2000,Helvellyn summit,10,,Glenridding,6,NW,-0.3,5.4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,25/01/2000,1999 - 2000,Helvellyn summit,9,,Glenridding,5,E,2,4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,26/01/2000,1999 - 2000,Helvellyn summit,21,,Glenridding,15,W,-0.6,5.5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,27/01/2000,1999 - 2000,Helvellyn summit,35,,Glenridding,30,WNW,0.3,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,28/01/2000,1999 - 2000,Helvellyn summit,70,,Glenridding,50,W,2,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,29/01/2000,1999 - 2000,Helvellyn summit,79,,Glenridding,65,WNW,0.3,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,30/01/2000,1999 - 2000,Helvellyn summit,40,,Glenridding,25,W,5.5,9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,31/01/2000,1999 - 2000,Helvellyn summit,29,,Glenridding,18,W,4,10,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,01/02/2000,1999 - 2000,Helvellyn summit,35,,Glenridding,25,W,4,9.5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,02/02/2000,1999 - 2000,Helvellyn summit,48,,Glenridding,26,WSW,1,7.9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,03/02/2000,1999 - 2000,Helvellyn summit,21,,Glenridding,17,WSW,2,7.6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,04/02/2000,1999 - 2000,Helvellyn summit,38,,Glenridding,22,WSW,5,11,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,05/02/2000,1999 - 2000,Helvellyn summit,38,,Glenridding,32,WSW,3,8.9,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,06/02/2000,1999 - 2000,Helvellyn summit,70,,Glenridding,50,WSW,3,10,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,07/02/2000,1999 - 2000,Helvellyn summit,49,,Glenridding,35,W,2.7,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,08/02/2000,1999 - 2000,Helvellyn summit,69,,Glenridding,55,W,-0.1,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,09/02/2000,1999 - 2000,Helvellyn summit,43,,Glenridding,32,W,0.8,7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,10/02/2000,1999 - 2000,Helvellyn summit,63,,Glenridding,55,WNW,-1.6,5.5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,11/02/2000,1999 - 2000,Helvellyn summit,41,,Glenridding,35,SW,1.1,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,12/02/2000,1999 - 2000,Helvellyn summit,43,,Glenridding,35,WNW,-2.7,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,13/02/2000,1999 - 2000,Helvellyn summit,21,,Glenridding,15,W,0.8,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,14/02/2000,1999 - 2000,Helvellyn summit,45,,Glenridding,30,W,,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,15/02/2000,1999 - 2000,Helvellyn summit,45,,Glenridding,28,W,-1,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,16/02/2000,1999 - 2000,Helvellyn summit,49,,Glenridding,35,WNW,-2,4,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,17/02/2000,1999 - 2000,Helvellyn summit,21,,Glenridding,13,W,0,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,18/02/2000,1999 - 2000,Helvellyn summit,37,,Glenridding,25,WNW,1,7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,19/02/2000,1999 - 2000,Helvellyn summit,10,,Glenridding,4,N,-1,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,20/02/2000,1999 - 2000,Helvellyn summit,39,,Glenridding,27,SW,1,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,21/02/2000,1999 - 2000,Helvellyn summit,10,,Glenridding,3,NW,-0.3,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,22/02/2000,1999 - 2000,Helvellyn summit,27,,Glenridding,23,SW,-1,5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,23/02/2000,1999 - 2000,Helvellyn summit,41,,Glenridding,38,SW,0.8,8,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,24/02/2000,1999 - 2000,Helvellyn summit,42,,Glenridding,35,W,0.5,6.5,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,25/02/2000,1999 - 2000,Helvellyn summit,32,,Glenridding,28,WNW,0.5,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,26/02/2000,1999 - 2000,Helvellyn summit,31,,Glenridding,29,WSW,0.6,7,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,27/02/2000,1999 - 2000,Helvellyn summit,35,,Glenridding,30,W,2.4,10,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,28/02/2000,1999 - 2000,Helvellyn summit,38,,Glenridding,24,SW,-1,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,29/02/2000,1999 - 2000,Helvellyn summit,27,,Glenridding,23,WNW,0,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,01/03/2000,1999 - 2000,Helvellyn summit,21,,Glenridding,17,N,1,6,,,,,,Not recorded,,
CLEAN 1999-2000.xlsx,02/03/2000,1999 - 2000,Helvellyn summit,49,,Glenridding,34,W,2,8,,,,,,Not recorded,,
